Id,Start,Duration,Price
EXILE33163,2018112,602,2465
HAIL779426,2018085,758,8165
HER2244182,2019235,232,9546
SNOB685130,2023044,872,85914
HERTZ30563,2027344,855,4485
DULL768979,2021362,737,3680
BALED95172,2028064,322,10179
SLAYS44953,2025273,691,2044
GABLE63643,2021080,707,12831
FROZE08047,2019064,716,4706
FOLDS50213,2019175,789,5978
WELLS46860,2019250,245,6006
SIGN855991,2018321,571,8816
FLOCK91248,2019039,910,203232
WADER44724,2018137,841,3285
LIVEN97097,2023279,398,4619
SAG8874567,2025167,940,15903
CENT697388,2022194,37,185931
SUCK936836,2025020,800,650
CYNIC87995,2021081,240,31524
BONUS85883,2025272,361,75147
DUSKY15500,2024046,175,44238
FUNK590693,2018362,976,12766
THEN953512,2023324,829,17205
SPLIT92633,2025148,844,4875
WILE815563,2022032,737,1334
CHICK98042,2025313,803,6394
PALSY48840,2028226,795,5510
PROVE03315,2020198,162,3766
PAIRS66023,2027055,810,12831
OOZES28110,2021008,664,16244
PREEN73607,2019194,192,6937
SKIRL46309,2024303,767,2691
TUBAS51720,2019107,528,207
HOOP328697,2018109,798,188997
DEBUT92420,2019164,627,2457
ABOUT34286,2025174,267,24831
RATE539940,2020268,288,5005
ANUS182081,2023364,348,63048
DUSTS22427,2022062,402,5740
PECKS38269,2021360,258,3375
OAK9238963,2025084,542,27927
HOUND98677,2023087,785,11169
OAK5547623,2023270,107,11305
BUNG868831,2022192,568,15410
POSES74521,2022200,542,900
PRAYS70480,2028232,5,99012
EARED88294,2018202,357,98901
MARLS95763,2026145,719,40515
DANK711785,2020164,898,3939
PORKY62704,2028199,11,17641
FORTE52120,2020194,297,10642
ENACT83115,2023223,366,3122
HARE566905,2024364,475,15096
POSER29515,2022273,731,6566
TUN1784007,2023324,315,32301
POUR947185,2024039,80,24244
PUNS803559,2022282,964,2470
TRAM485775,2025076,12,6572
WOKS098441,2025312,732,2233
RELAY84185,2021286,628,7176
TROUT94890,2023363,1,28396
CHART61810,2019310,606,218781
MEET888789,2018365,498,3584
JOIN724914,2019338,510,10602
WIPED70571,2018056,556,3861
LURE128292,2023149,406,20746
WIRE037883,2019019,587,3451
SHOO134742,2027085,654,6205
ASPIC49271,2027021,489,29357
THANE35968,2018016,190,53502
GURU555142,2028122,325,4746
IDYLL97084,2026009,857,2444
COINS22577,2019283,476,5103
PUTTY20275,2023259,163,5859
SURER30697,2022061,976,6903
RE44807963,2025331,149,177171
SAG6134404,2026245,607,1394
OMENS05988,2028313,851,7176
SMASH59763,2024213,800,9176
NAILS04873,2020328,557,23808
FLOCK50214,2028179,940,8234
SETS476076,2021015,861,1827
RISKY50143,2027281,574,10092
VYING05775,2024077,433,93573
TEATS38931,2018321,79,55944
SPOTS24471,2018104,48,2163
JEANS87055,2018166,331,6699
FUTON64301,2025007,467,1673
NEST193359,2027219,559,465
CARPS33713,2026096,594,59718
SIN9658661,2018063,474,4431
GOER014702,2024268,673,10878
SCHWA41275,2024333,869,19711
DIVER97427,2021154,815,26753
SPATS96115,2020090,725,104007
ADDER54425,2022277,4,92574
AMINE57260,2027032,838,10642
KHAKI88508,2027281,193,10258
AREAS55929,2027172,58,7618
ALGA784645,2025138,199,2597
EMITS66962,2028010,737,135561
ADDER01006,2026117,868,14874
WAVES63102,2021186,209,2077
ROD1516688,2026157,209,4665
SAWS661399,2028333,194,12427
CHEST68267,2021213,763,52503
HEAR902791,2025198,484,20125
STUDS23581,2024295,788,3458
WILLS00005,2028005,521,62271
CUR6346660,2019203,93,111909
HUMUS17016,2027072,892,3549
WEED605294,2024243,353,19065
PAPER19012,2020331,54,14529
DEAR082634,2021031,281,77700
CONGA07240,2024165,755,5185
LICE577086,2021115,534,28710
DOPE523515,2025155,693,1795
TRY3898012,2028122,574,8880
ODDS106723,2024129,165,4465
CLOGS37437,2023316,265,97893
MUFTI02214,2022286,296,66822
TANS160780,2021360,440,81918
SQUAW14698,2025319,792,116727
SAILS76073,2027068,280,260
NICK444946,2027240,816,3625
BINDS17689,2025157,738,135561
HIVES40817,2028181,670,713
STAND63261,2023019,1,16907
IRIS408611,2021195,844,4879
SMITE95417,2020264,737,280
HOOTS90049,2026119,260,5015
PYRE528044,2019135,225,54945
RINGS71053,2023057,953,25462
OVERT49782,2026195,3,4524
TACOS13026,2027231,770,4526
FIRMS88960,2021146,74,59274
TUNES86141,2027351,861,5439
FROST67508,2027204,583,1092
BONE185458,2023211,855,21988
LABS678267,2018054,60,14973
FAKE160390,2024009,340,14761
BROKE92180,2024069,766,161
WRITS63971,2026351,744,9269
DROP112872,2023308,707,135999
MIMED67224,2026002,188,3077
TAPAS30594,2019198,300,19517
WOOLS13587,2024233,829,3171
DIM3296502,2022135,516,2040
FACED61627,2022009,721,12803
POP3291219,2020166,251,7215
HOD0377171,2020170,131,496
ANGER64488,2027329,540,15111
HOUR438111,2028288,375,9499
CRAGS35608,2019298,30,11211
HOBBY25491,2027039,902,1595
STEED53749,2028070,56,6300
MANE185571,2023171,222,7917
KEBAB87866,2028171,48,4165
MOTET40702,2021164,652,6494
CUING63178,2024067,371,190749
AWASH13431,2019072,923,2716
TABBY43522,2019011,315,21518
GRIT525669,2021359,989,218343
WARD407531,2028118,533,3885
DOES196330,2027040,535,136875
LIEU445724,2024320,349,48618
DOSE154312,2025137,60,8763
ENJOY77326,2021209,442,6960
RONDO31926,2019247,562,4914
IDIOT46561,2022113,694,4611
VOILE65695,2028291,31,2165
DOTED40668,2018311,242,5572
TENTS93942,2023090,618,11414
HOSTA85215,2027074,790,196224
FUSSY74617,2025213,998,11024
STOMA60624,2019195,238,6524
TONNE95950,2020195,97,51393
LABS292153,2018335,128,4511
GIPSY56374,2018237,463,1807
PRICE61019,2018180,916,3150
BOOST02664,2018250,903,598
OUTDO99302,2024063,442,35478
TONER30389,2019265,428,7616
SAIL265906,2024069,481,77478
UNIFY52236,2018012,693,6072
CROWS15031,2019120,412,8449
LYMPH99901,2018055,917,1810
BRIO395355,2027125,718,5577
FLAIR74422,2022283,826,1197
SWEAT34431,2020226,490,529
PRONE53545,2027204,852,21873
DEAR429195,2028297,241,17255
BLAME47826,2022039,31,4557
TALC867428,2025290,610,798
MUCH598936,2024011,204,4120
TAU9482965,2019134,829,3471
BURNS54090,2025135,537,14314
TAINT81676,2018267,408,14195
DAMS458045,2025341,794,10489
VOUCH86600,2023119,259,20491
ENDED46768,2025277,473,11063
SIT4497475,2019162,452,935
MUSIC09527,2021292,559,9299
OCEAN27033,2023251,198,14365
LURED72803,2024236,691,43512
FOUNT34220,2028064,895,4785
JUROR86255,2027301,854,3276
LAPEL80109,2019050,765,44067
STRUM00041,2019028,888,4910
WORKS80191,2027088,914,5406
GIPSY44651,2024287,25,16849
GOUGE66838,2027085,787,47304
SOME404356,2028046,679,12921
FORTY57694,2021106,825,5655
ACTS093099,2026234,783,6049
SCAPE93667,2021295,30,2516
CUFFS32726,2018212,797,3920
PEAK149693,2019254,421,4005
EAR1106348,2025215,285,24679
TWO4665929,2022343,363,30222
SIN8679567,2026215,826,91464
SONGS65231,2019115,554,3535
LASS399670,2021136,499,1313
WADER49886,2025159,827,15997
SNOOP35300,2022302,242,11968
DARE461020,2023060,217,72051
PEAK277668,2027044,456,10092
TRULY96748,2024246,790,108624
AREAS64696,2022107,583,782
ONTO996520,2027246,211,16123
LIPS262773,2025218,716,2093
TIKKA44109,2028225,444,27318
MODEL55208,2024100,520,6069
POLO750972,2019226,774,3588
EGG2797696,2021181,902,5208
PEAK957841,2028238,670,2576
CITES48961,2022173,929,9176
BISON65795,2023194,706,1872
DEWS960346,2018242,427,3400
PANTS31005,2027063,415,104244
MAY2015183,2018271,196,31635
PRICE78541,2027092,284,3730
PICK676902,2019132,838,6532
EERIE93875,2024224,112,819
RANGY65944,2018228,751,2945
WARTY70198,2018283,405,6045
FLAG366137,2024280,449,15351
TAX3078998,2022109,873,19343
SLUSH32105,2026278,901,2877
KYLES33493,2018219,366,12376
WELTS76930,2027272,813,195786
BOG0000388,2025082,835,4494
PEG6481037,2026219,891,4526
STREW34207,2023124,636,37962
SEAT173623,2022320,636,6167
STAID11093,2020244,974,29636
SEMEN21241,2028173,417,176076
DANDY33281,2027326,136,4860
SODS587949,2028252,80,1595
PRAYS62220,2024306,103,47508
FLUFF83751,2025184,405,17143
LOUD791318,2019344,792,1005
DUVET85176,2019196,361,74148
BEST068426,2027272,638,7488
MONKS64614,2023206,730,17319
MAGI384443,2022312,286,5800
LIVE356315,2026034,817,1725
PIGS638038,2023077,397,3660
BLEW358003,2022199,368,21750
ARGOT71542,2019157,244,182865
LOLL433613,2021083,156,17365
QUIET30778,2018103,399,95
OLDER09838,2027035,459,23932
MALE841764,2027183,942,3332
ENSUE93679,2026335,659,28470
BANK636063,2022225,150,1645
SINCE17382,2020167,325,9821
PLOTS71849,2026064,512,16907
SUMP251306,2023100,827,21228
MAZES52803,2027204,918,3320
DEALT27740,2018206,53,7582
FLAG192561,2020019,976,25984
DITCH58975,2028275,119,22770
RAVEL17088,2028005,433,24087
DATUM66214,2018307,387,26593
MUTE148132,2024111,45,30132
OVERT98727,2022348,984,47397
PUNS439053,2028135,766,21666
TREND93196,2020030,144,7521
FOG0198911,2020359,431,188340
FACTS65460,2024123,685,2457
CABIN33716,2028113,197,160089
SEER225610,2024007,15,2485
DEBAR23941,2019040,125,20263
SNACK26281,2026128,928,12189
WHEN488245,2025154,123,53835
BROWS17859,2028061,195,11284
BEERS84772,2024043,827,11684
BROW417619,2019137,417,4515
MIND619724,2018029,985,4600
SPEWS53624,2021142,943,12937
LIT3283521,2020059,630,14513
CORKS64854,2018192,497,6083
THIS044661,2027264,867,2108
BOGS628582,2020082,728,3367
KRILL89267,2022275,586,1914
SKI2931266,2020100,521,28416
BLIMP46422,2028053,369,1922
PRAMS11258,2024099,948,9131
FLAKE37924,2026152,380,7202
WRY4852748,2019317,231,78366
ASPS910217,2028277,814,1407
PEW1670952,2025150,824,4683
SEAM228471,2019019,462,4485
GEARS93568,2019165,696,9282
CHAP105429,2026251,9,442
GORED89852,2020144,653,1491
MAZE423674,2022189,771,13294
SPIKY09298,2018202,861,27666
HEMS294849,2025274,238,3367
LEAKY56339,2028103,43,1270
SONG356924,2023042,908,27579
LINEN68259,2025085,110,8234
RULE627916,2026048,453,8990
OAR7129263,2021355,28,74679
NAPPY29691,2018211,447,6396
IDLES77609,2022183,842,12920
DEAN476956,2020198,60,459
ACRES93243,2023066,618,3625
TOWEL65753,2027120,291,15500
JAMBS35340,2022219,440,1870
SPELT98018,2021183,346,11947
SCENE77181,2020008,241,2989
SCALY48321,2024075,423,10150
ENJOY39317,2024171,740,2108
FIND334087,2018242,379,4150
DISC680969,2021010,954,88695
PEG2431129,2019079,300,21390
SLICE07588,2019215,256,98013
FEATS75989,2026272,537,2280
GETS717878,2025062,326,13022
PERIL13669,2027334,787,74814
STANK44579,2028105,500,144759
COALS02361,2025096,955,85581
RUNTS56149,2027159,879,987
SAVES18095,2023208,246,11346
LOADS80279,2024280,99,2933
FATE811522,2022301,137,27115
SPED122164,2024268,272,4242
HAUL882575,2024114,235,1365
EVES143108,2027254,202,4175
WAXED15403,2022308,236,6975
SHANK53478,2023223,186,30411
SOAR177919,2026239,744,8034
THEY795670,2022355,565,22172
EASES64296,2027359,735,4712
SERGE85647,2021288,721,4836
CRESS60408,2019352,429,11842
REACT91911,2025347,829,16609
COTS189777,2025103,24,3757
GAUZE48332,2023086,727,3679
HASP121538,2026352,493,2275
LEE0503030,2025211,964,84582
CIRCA00946,2022215,851,30659
JERK846097,2021125,317,54834
GOAT034465,2026092,215,4935
EARL276226,2020081,274,11780
TARN151123,2018222,571,30070
ROB2381138,2021136,848,247
ROOK298725,2025071,64,7099
ANTS585191,2028263,839,7475
GAMES61187,2024216,519,3878
NAPE330850,2025218,24,184836
FUSTY31295,2027141,35,9607
SWARD56292,2025126,912,9114
AURAL28969,2022107,989,5083
GYPSY67313,2026188,547,1972
CASKS91437,2025288,911,7982
CYST656805,2025218,824,5383
PLOP448892,2023026,105,83439
PUNK991931,2027350,480,5267
COUP893661,2028011,567,435
SUITS60867,2027208,473,3510
WAIFS34038,2026277,350,1253
PHI9883013,2021258,900,23684
COMER29982,2023135,257,157023
THY9310213,2025244,994,34521
WOMEN19327,2021163,625,25752
GORGE62342,2021087,580,4650
WENT356843,2023050,841,9541
FAST641124,2021018,41,6324
BABY827900,2022181,289,3174
SAMBA71530,2021184,845,2120
SWORD56292,2026104,956,8979
ZIPPY34856,2018325,108,6771
STRUM22936,2023177,893,7378
PEN1121399,2026021,371,12307
SWEAR30282,2025148,173,1540
NOTES88027,2019348,400,14036
ECHO854885,2025083,878,14212
PAP7996742,2022125,478,265
LEAN208669,2019198,521,15318
SAWN376775,2024130,12,14673
TENT074273,2021251,449,2569
AYE9063790,2021201,185,172353
WOODY21744,2027233,615,9333
SMOCK48113,2024267,240,10912
NECK404501,2026351,419,10442
FADES92082,2025003,962,3055
AFOOT86334,2025095,990,1055
DAY9298640,2019070,345,16678
DODGE63874,2027113,860,923
GENRE71588,2020228,904,148263
FOAM858998,2018199,678,27306
JURY568112,2026261,108,16213
BEAR887920,2021236,727,14105
SKIRT35913,2028105,724,3738
HUMAN12395,2026036,876,7801
LAUGH41079,2020234,402,109668
LOWS824878,2028091,516,89571
PALED57239,2022086,681,22448
SPINY27091,2024042,38,46509
TAWNY72889,2024196,619,18444
VAT0738328,2027266,665,1044
PEEPS18325,2028139,431,10350
MAJOR68482,2026287,531,3255
LAG1302919,2026176,77,40959
WOKEN29161,2021236,126,5338
SKIMP05292,2023041,955,1426
ULTRA37962,2023323,636,6118
GRIN995711,2028120,434,6171
CARP998303,2023300,503,30192
TEA0986287,2024325,429,15593
SERF317058,2019350,618,5457
MITT915035,2021169,338,2790
ADO8812715,2023312,752,3585
TALK665450,2026228,234,2047
QUOTE67640,2028063,284,4592
RAYON00491,2025029,624,18055
OLD7750816,2023304,674,17094
MASTS92272,2025211,943,68
TWIRL10545,2023051,942,4715
LOTH065207,2024139,354,168849
CRIES85897,2018003,685,7718
MOON191009,2021212,915,10991
ABYSS47614,2022293,802,54723
FIXER49200,2021355,92,2870
SHARE11381,2023247,728,9545
HIP9808323,2028085,577,5980
MERCY01924,2020017,555,7859
PIES972994,2019250,993,2849
HEATS93149,2018331,759,27376
TAR1081989,2024099,257,25974
FOES316679,2024211,397,59607
READ597902,2018247,312,1378
CURB508550,2021185,998,6001
USING37207,2028296,421,1246
MITT167091,2022127,772,141255
ALUM397517,2018046,917,4756
RIG6020617,2028060,367,899
RIFFS90914,2026045,164,3400
DIM9497317,2022015,154,1405
TILLS87977,2024316,923,14168
SCANT87630,2023154,198,4988
RUINS02067,2022148,517,3848
PLACE84826,2024169,751,7245
HOSE138002,2021020,225,14789
ANTS321237,2023332,801,4984
SQUAT24475,2018328,725,2613
VALVE17079,2019132,110,26319
JUDO978638,2019080,244,16539
TOWEL38883,2022310,927,14582
TELLS61251,2022265,903,12462
BEACH67767,2021085,882,40404
STEAD72301,2019293,261,79143
MILK997368,2025119,594,3535
DOERS03381,2019160,34,10962
IVY4483909,2018063,420,2185
ACHES28949,2020172,713,2117
BOAS416808,2023209,413,8908
FAXED46427,2018028,780,3416
ROLE189914,2019237,280,3604
WELLS50515,2019207,588,4369
LEPER10752,2024257,946,4930
SLIT146274,2022354,996,31302
NOUS722568,2023155,533,104451
GRASP93005,2024268,890,1145
MART798973,2022316,355,6435
WHILE15480,2018010,424,395
COWER31122,2023316,462,21083
SPY5754280,2022042,904,67932
PAGES82079,2021088,459,15317
BRINK03453,2027229,779,2016
LUSTS87965,2023046,117,90465
YEARN41122,2026157,91,2905
GRIPE61359,2025208,91,7449
ROUT998641,2026352,922,21266
GALE672029,2022286,653,8687
COIL970542,2027107,151,1785
LOPES61388,2018179,766,8401
DEBT738635,2019357,951,4452
BRIG789284,2028167,725,3275
CHEAT26082,2021004,396,1005
RAFT607116,2025320,969,32190
STEAD09255,2027201,141,10875
GNAWS06421,2024227,229,19550
JABS149312,2025325,596,14756
TILES58843,2023261,735,4485
FERAL59476,2026195,981,12308
MUSH876926,2027174,583,6900
BEEPS62328,2024138,356,2325
APPAL21850,2021300,708,7437
FAINT39096,2028140,773,9204
PUSS058237,2028235,384,68043
ZEST381948,2023318,501,9126
PRIVY52482,2027053,337,3000
FANGS55096,2022331,912,125049
IDLES19893,2026327,481,3710
GUSTS94943,2021305,916,5502
FOES607294,2019110,885,6517
AIRS856677,2025069,311,18183
ARM7899130,2026043,500,26477
GNOME46053,2026226,141,1110
MERCY93818,2026206,179,117
RINDS74065,2019350,132,10010
GASP176888,2021219,759,8415
HIT3738497,2018057,577,17429
DESK152318,2028184,115,9324
WIELD70896,2019167,591,23780
TENON66633,2018112,55,1519
FAR9228965,2025336,964,128553
VAST239213,2020226,360,2482
ULCER42959,2019270,310,15655
STEEP46021,2020359,656,12400
SEEKS77725,2018125,698,7958
MOOSE90576,2021067,830,3350
INK7831876,2019232,541,17572
SPURS67759,2023284,313,399
HURLS96502,2018260,341,88578
KERB530503,2025108,185,15215
POISE83117,2023229,731,7037
MIRE620940,2027124,466,20148
JAILS70112,2025247,106,1710
MAJOR38493,2025085,321,85692
DUSKY65490,2028365,628,135561
POETS04898,2023235,239,119136
RIVEN82617,2019314,825,96792
CRANK62618,2022123,770,2115
FURY403645,2020323,529,17574
CADGE33563,2021302,783,22494
HERTZ87900,2024139,311,5865
SUITS25758,2019148,490,2080
RAKED75242,2020300,729,19711
SLOB778903,2020100,396,26448
SCOPE03454,2019087,579,102273
PROS359602,2018104,626,39960
HALVE88585,2025228,431,17158
HOOD407401,2023077,868,11997
ELFIN53081,2027091,340,10925
FIAT311887,2026090,206,29784
KAYAK93631,2025139,362,2015
AREAL75066,2019356,972,21779
FLOSS44628,2020268,359,9334
SANDY90705,2027023,515,620
RATTY87950,2023046,297,20770
UREA215329,2018137,663,16169
WEIRS89354,2019084,908,28739
BRASH10678,2026289,100,26709
SURE340281,2023342,835,8125
REIFY54894,2023005,445,28072
RAKES00804,2026321,774,4309
DREGS23920,2027130,475,22200
TUCKS07853,2020023,508,16399
THUDS37440,2021253,996,6136
STYLI28625,2020277,893,6209
ZINC137380,2025328,944,589
FAD0679282,2025315,277,64158
ASHY231315,2024212,497,460
HEW4263421,2028225,326,5217
SLINK63500,2022316,254,73260
AWAIT60034,2023351,1,19561
SHELL10826,2019143,48,1510
TAUNT84819,2019042,469,86067
MOORS80201,2025283,795,2751
COMB967648,2018302,442,22754
COURT63397,2018358,147,78699
TWIST76974,2028209,693,109113
BABES53797,2026284,275,16949
VILE426420,2028248,658,3162
EMERY12405,2020157,24,23088
ANA7448303,2027123,438,7314
MART540287,2020242,237,7242
DRINK01166,2019176,724,20735
INCUR34744,2024053,929,10322
CRABS92997,2026203,534,32412
ENDED16262,2022173,600,46209
OLDEN46315,2025267,170,1840
SALON31100,2019227,258,10757
GNATS64065,2022310,903,93240
SOUPS97793,2025058,931,4508
OGLED43643,2027190,465,20764
PARE993332,2026064,948,221
UNDUE47678,2020120,822,5447
GLUEY09505,2019234,419,89022
SNIFF99553,2021006,123,16330
VIEWS73614,2021289,705,17982
TUSKS73093,2018283,920,22591
MINOR34970,2022318,569,2899
WHOM588054,2020072,214,741
FORUM00937,2022357,635,14260
BALLS87344,2025231,551,158556
CANAL34102,2028125,942,150234
GRIND82337,2025357,338,13609
BOOR173601,2027136,740,27231
DOGE209310,2024248,84,28565
CURD190084,2021225,773,21574
CLAM505567,2022165,346,150015
DECRY07459,2023281,891,2080
GREAT96702,2026025,986,103008
OW07163220,2022284,766,16218
HARKS89516,2024115,821,5649
MEAN866109,2027213,273,27956
DUNES21063,2020194,847,5037
BENT731954,2028066,378,427
ICY5012715,2027009,87,11194
SQUAT73899,2020267,79,8359
CHANT86940,2028097,38,18212
POKY998977,2022329,572,4599
QUIT614767,2021180,38,62382
ROVED72101,2021190,298,14444
ALUM231621,2026102,423,847
SCULL47260,2020176,967,15538
BOND085992,2021059,858,8721
TRIAD33002,2025206,995,5222
LAGER27528,2020279,224,13702
PANED27617,2018247,908,525
ANT8109254,2023136,197,19872
ELF5509586,2023283,779,2240
EVEN497854,2025030,73,535
SERF473596,2028361,865,15196
PERMS82031,2027252,290,13447
WHERE49768,2024303,372,11594
GOOSE05759,2028289,701,11895
SPINE95774,2027014,703,3030
HIGHS95906,2025136,56,460
FAST216428,2021232,79,16439
HAD0083644,2020017,243,139941
PEATY47085,2022192,894,8229
LACE776073,2020170,526,88800
REACT69975,2018047,623,12954
EONS084636,2019185,277,1615
ROOM607530,2023214,950,14306
HONK253842,2021034,961,3445
SMOKE32158,2023147,35,11271
CLOT354331,2020325,966,9503
FLUES64675,2026322,866,36792
WELL354454,2020079,597,3588
LACED87908,2027264,310,4695
SPEW542222,2019223,823,78033
TOSS374467,2019211,711,28594
STARK66225,2022053,446,1953
LORE733813,2025111,370,2808
SLING40522,2019158,827,6630
SPIES11100,2021006,191,42957
QUERN49748,2028208,463,141474
NAIVE11201,2025076,627,8993
ARK2829060,2021005,280,10348
FAULT23739,2023352,151,76431
BOARS33386,2022162,277,20470
FLOSS16176,2023243,609,17429
LAITY34412,2023319,53,5270
BARS566820,2023106,724,120669
BRIBE36846,2022199,881,3689
SPEAR61096,2022052,790,106872
RIVET65842,2028041,124,28652
REVUE19163,2021028,102,3472
WAFTS89714,2021344,879,21756
WHIRR72082,2025357,992,13330
STEAD06236,2025290,111,16626
HOPED08649,2018197,266,16445
VOLE447027,2023167,72,2665
JADES44887,2018320,800,2028
TENSE97077,2024293,302,108336
SUITE84639,2025304,836,8497
GYRO859708,2026161,933,31857
HALVE14220,2024054,545,16791
PLAN798219,2026102,190,4207
HAIKU55293,2028274,561,6235
DOUBT04017,2023217,508,177171
RASP978840,2026041,863,16796
TRAIT01786,2019179,998,13685
AMASS68095,2019020,340,6657
WORSE51700,2021320,689,27811
TACT583177,2018067,105,12801
WOES918826,2025272,511,5550
BLOOM17605,2025285,878,22359
DOERS58338,2028147,825,20757
VIVA642442,2023037,744,2345
SNIPS43906,2022155,112,12369
WHO3693696,2019189,975,4324
BIDES80710,2025172,129,45510
CILIA39059,2020348,849,11873
RAMS670416,2020124,326,2944
IDLE739439,2020149,883,19964
LACK365814,2027335,421,19111
COLON01180,2021151,924,13634
ICONS25263,2023217,241,1285
DINES28787,2019324,588,2000
BECKS39743,2022305,908,130524
CRISP68599,2026133,94,20088
HARK988994,2027182,460,24676
TACK799320,2018321,887,819
YOLK109903,2023212,283,2686
ICES947892,2026287,453,9548
PINES80700,2024140,787,5096
GHOST93879,2020058,220,8207
ALUM614005,2021325,491,9077
CLODS46619,2025063,981,25
TEDS665824,2021156,121,3830
BADGE14895,2022341,597,21692
DOPES43370,2022338,243,18817
LUMEN18367,2026295,160,199290
NEAR779330,2023269,487,3381
TALL017230,2021012,772,1363
OHM9972795,2023018,224,8928
LITRE18330,2021330,577,9773
KILL031080,2026200,295,18630
STUBS29369,2019067,761,184
GUST646907,2026353,815,19065
POLO301920,2021059,943,2233
PROW830696,2024009,608,6975
ADOPT53597,2023001,130,9039
NEW5981275,2018106,177,20648
RELAY91081,2020088,514,50151
GORES29983,2027129,159,3880
NAVEL54866,2026244,163,13237
ABOUT04186,2020210,292,700
IRONY04140,2018365,543,8555
CRAFT00520,2021281,793,5089
SLOTS81070,2018286,86,238
FLEES11093,2019256,401,4698
PADS997519,2025221,551,3850
BASE064235,2028080,180,2825
SIEGE96621,2018077,328,1632
CAPO476390,2023058,184,3813
JAUNT31025,2022235,267,157023
SWINE38098,2028346,669,72489
HILTS18025,2018042,929,141255
RATE033475,2019108,687,3585
PIES483191,2018147,725,3015
THUD571695,2022331,627,11115
NYLON38500,2027212,28,27434
QUIFF15512,2022176,102,7316
BOAST69930,2021162,474,29526
SOME652154,2019220,402,4430
JEEP219872,2025365,791,65490
SNIDE63483,2018038,87,17549
JOYED19501,2018110,612,108447
CITE255824,2023113,234,10948
PARCH27763,2024315,583,100455
DOWN951233,2022245,406,16095
FUGAL63403,2019167,585,5887
GLYPH35650,2019072,74,2380
MIRTH23268,2023050,211,12512
FROG344828,2026333,800,6049
TILED84338,2022002,509,52
STONY13847,2019358,49,30473
WOMB764043,2023215,463,16082
CREST67765,2022219,764,7633
ANTIC76622,2019144,241,3094
NICKS88370,2025151,689,6032
TOUT296751,2019126,179,17763
LOAD253648,2021166,823,9131
JIGS166872,2026085,459,12351
MOOD464023,2018249,746,137970
SWEEP03766,2018002,493,103674
BYWAY53602,2025021,843,10777
PAR7694074,2021205,212,15779
HEFT399655,2018209,726,3871
LOWS880613,2026229,919,139941
BECKS41265,2019197,718,62937
MAIDS07876,2025202,348,2350
YELLS14100,2025267,557,2947
TUBER40058,2021173,970,15980
CLOTS30788,2021087,139,2260
TOTAL23066,2020053,734,118698
CLODS89769,2020075,489,19203
LADEN93127,2022070,744,9936
ROBE138982,2023064,783,8547
GREBE90877,2023063,90,3820
LIKE836767,2024353,841,202575
DRUID11400,2021065,626,22475
IN15780712,2026318,665,6496
WHIM539173,2022343,120,90909
SUP6471774,2023323,910,12480
WIDTH71522,2025363,607,8541
TEAR903230,2027183,31,1443
ALUM952674,2021360,905,68328
ENEMA54562,2023309,407,6375
ROBS660131,2023313,997,70374
MERIT87299,2019244,164,26102
RICE237545,2024035,112,18630
WANLY02771,2022022,352,5044
KEELS17278,2026330,585,28913
YOKE518029,2027024,878,15272
GOOD069890,2024006,115,16616
WHIRL57690,2028267,309,96681
LAUGH36377,2018115,988,15732
THEM816178,2026149,227,6783
MOODY00947,2020055,109,5185
VOCAL67671,2027017,525,2900
FUSED93956,2025058,136,208269
INKED46367,2022145,3,4131
HIDER36701,2022271,710,6583
GREYS01887,2028001,786,7475
SNOUT22181,2027150,874,11492
MORON18559,2027195,685,2220
BEECH84331,2026346,563,8801
NOMAD43619,2022184,469,14651
COPE670612,2023259,369,8993
NUDE743935,2020260,276,1305
WIRER57519,2025030,478,2715
FLASH70495,2018044,819,21252
OVER844906,2026321,844,3111
GAMMA14618,2021057,311,46509
CORK255009,2027187,945,3055
NORM819609,2021135,897,2716
THRUM77870,2018332,280,2730
DONS154942,2022003,940,65700
ROW8901295,2020082,28,18177
BATS945971,2028333,932,4080
RIFFS64971,2026048,893,690
LANDS06437,2018235,113,3650
NULLS97335,2021139,758,8449
BEET723744,2026198,874,6231
HOARY79170,2021271,938,53391
HOLDS75180,2028171,91,16120
CREEP86678,2022263,396,6371
VEX0042511,2022221,970,5589
TINGE78587,2020014,723,22382
WIT0923740,2020094,658,9191
CHIDE54358,2027096,502,10149
MIDI314897,2027255,36,1160
PEARL30247,2026062,688,23870
PACK003120,2018210,506,1700
WELL962486,2026340,551,24087
POET891001,2028285,232,21286
SLEET36644,2020303,505,620
CURRY87075,2022231,280,2770
MEANS83241,2024008,794,8670
ROARS75724,2028198,696,506
DAISY78105,2023109,912,2015
SAWN473137,2023201,766,25607
STOPS34908,2019036,396,7015
AROSE70444,2021240,826,3941
COWL420660,2023089,306,180237
JUMPS42070,2024229,715,18941
GLACE59259,2022139,228,16833
JET5533899,2025204,45,1835
HEAVE81087,2028207,932,4347
SOUK663484,2023310,984,187464
CREAK41000,2023233,503,26390
BARED09730,2025158,281,3550
DOSES75943,2018214,714,30318
SCOUR21740,2018237,95,2813
TUBA487210,2025033,227,26071
PAGE337842,2028282,259,165345
MALE379921,2020114,711,1000
STEAK82531,2022086,299,14246
PETTY38139,2018185,462,7750
WOOED06517,2028016,654,2890
PIKE553568,2027147,168,7774
SCAN439237,2028061,853,127677
KNACK92071,2023261,701,9009
SHARD71091,2028342,966,4970
NIGHT39464,2019351,221,45843
FORE272604,2019219,158,22402
